WorkOrderID,CreatedDate,CompletedDate,EngineerID,RegionID,Priority,SLAID,Status
4114,2023-05-02,2023-05-09,3,1,Medium,2,Closed
4115,2023-05-02,2023-05-07,14,3,Medium,2,Closed
4116,2023-05-02,2023-05-08,3,1,Low,3,Closed
4117,2023-05-02,2023-05-11,8,2,High,1,Closed
4118,2023-05-02,2023-05-06,2,1,Low,3,Closed
4119,2023-05-02,,12,3,High,1,Open
4120,2023-05-02,2023-05-09,11,3,High,1,Closed
4121,2023-05-02,2023-05-09,5,1,Low,3,Closed
4122,2023-05-02,2023-05-04,2,1,Low,3,Closed
4123,2023-05-02,2023-05-06,12,3,Medium,2,Closed
4124,2023-05-02,2023-05-05,11,3,Medium,2,Closed
4125,2023-05-02,2023-05-05,19,4,Low,3,Closed
4126,2023-05-02,2023-05-08,9,2,Medium,2,Closed
4127,2023-05-02,2023-05-04,19,4,Medium,2,Closed
4128,2023-05-02,2023-05-08,15,3,Medium,2,Closed
4129,2023-05-02,2023-05-04,19,4,Medium,2,Closed
4130,2023-05-02,2023-05-11,18,4,Medium,2,Closed
4131,2023-05-02,2023-05-11,7,2,Medium,2,Closed
4132,2023-05-02,2023-05-05,10,2,High,1,Closed
4133,2023-05-02,2023-05-06,5,1,Low,3,Closed
4134,2023-05-02,,17,4,High,1,Open
4135,2023-05-02,2023-05-06,14,3,High,1,Closed
4136,2023-05-02,2023-05-08,17,4,High,1,Closed
4137,2023-05-02,2023-05-09,5,1,Medium,2,Closed
4138,2023-05-02,2023-05-03,7,2,Medium,2,Closed
4139,2023-05-02,2023-05-11,13,3,Low,3,Closed
4140,2023-05-02,,8,2,High,1,Open
4141,2023-05-02,,7,2,Medium,2,Open
4142,2023-05-02,2023-05-09,12,3,High,1,Closed
4143,2023-05-02,2023-05-03,9,2,High,1,Closed
4144,2023-05-02,2023-05-10,13,3,High,1,Closed
4145,2023-05-02,2023-05-11,13,3,Medium,2,Closed
4146,2023-05-02,2023-05-03,8,2,Medium,2,Closed
4147,2023-05-02,2023-05-06,9,2,High,1,Closed
4148,2023-05-02,2023-05-05,20,4,Medium,2,Closed
4149,2023-05-02,,17,4,Low,3,Open
4150,2023-05-02,2023-05-09,19,4,High,1,Closed
4151,2023-05-02,2023-05-07,20,4,Medium,2,Closed
4152,2023-05-02,2023-05-06,17,4,Medium,2,Closed
4153,2023-05-02,2023-05-03,18,4,Medium,2,Closed
4154,2023-05-02,2023-05-06,6,2,Low,3,Closed
4155,2023-05-02,2023-05-03,1,1,Medium,2,Closed
4156,2023-05-02,,3,1,Medium,2,Open
4157,2023-05-02,2023-05-11,8,2,Low,3,Closed
4158,2023-05-02,2023-05-07,5,1,High,1,Closed
4159,2023-05-02,2023-05-10,18,4,Medium,2,Closed
4160,2023-05-03,2023-05-05,4,1,High,1,Closed
4161,2023-05-03,2023-05-11,14,3,Medium,2,Closed
4162,2023-05-03,,2,1,Low,3,Open
4163,2023-05-03,2023-05-11,20,4,Low,3,Closed
4164,2023-05-03,,8,2,Medium,2,Open
4165,2023-05-03,,17,4,High,1,Open
4166,2023-05-03,2023-05-04,6,2,Low,3,Closed
4167,2023-05-03,2023-05-04,4,1,High,1,Closed
4168,2023-05-03,2023-05-09,19,4,Medium,2,Closed
4169,2023-05-03,2023-05-08,20,4,Medium,2,Closed
4170,2023-05-03,2023-05-04,10,2,Low,3,Closed
4171,2023-05-03,,16,4,High,1,Open
4172,2023-05-03,2023-05-06,2,1,Medium,2,Closed
4173,2023-05-03,2023-05-12,18,4,Low,3,Closed
4174,2023-05-03,2023-05-12,18,4,Low,3,Closed
4175,2023-05-03,,1,1,Medium,2,Open
4176,2023-05-03,2023-05-12,20,4,Low,3,Closed
4177,2023-05-03,2023-05-05,19,4,Low,3,Closed
4178,2023-05-03,,19,4,High,1,Open
4179,2023-05-03,2023-05-11,15,3,Medium,2,Closed
4180,2023-05-03,2023-05-08,7,2,High,1,Closed
4181,2023-05-03,2023-05-08,20,4,High,1,Closed
4182,2023-05-03,,5,1,Medium,2,Open
4183,2023-05-03,2023-05-08,10,2,Medium,2,Closed
4184,2023-05-03,2023-05-09,1,1,Low,3,Closed
4185,2023-05-03,,15,3,Low,3,Open
4186,2023-05-04,2023-05-08,17,4,Low,3,Closed
4187,2023-05-04,2023-05-09,13,3,Medium,2,Closed
4188,2023-05-04,2023-05-12,2,1,Low,3,Closed
4189,2023-05-04,2023-05-12,3,1,Medium,2,Closed
4190,2023-05-04,2023-05-13,15,3,Medium,2,Closed
4191,2023-05-04,2023-05-05,10,2,Medium,2,Closed
4192,2023-05-04,2023-05-06,8,2,Low,3,Closed
4193,2023-05-04,,1,1,Medium,2,Open
4194,2023-05-04,2023-05-13,1,1,Low,3,Closed
4195,2023-05-04,2023-05-09,12,3,Low,3,Closed
4196,2023-05-04,,1,1,Low,3,Open
4197,2023-05-04,2023-05-10,11,3,Medium,2,Closed
4198,2023-05-04,2023-05-09,16,4,Low,3,Closed
4199,2023-05-04,2023-05-12,4,1,High,1,Closed
4200,2023-05-04,2023-05-07,12,3,Medium,2,Closed
4201,2023-05-04,2023-05-06,5,1,Medium,2,Closed
4202,2023-05-04,2023-05-07,2,1,Medium,2,Closed
4203,2023-05-04,,20,4,High,1,Open
4204,2023-05-04,2023-05-12,20,4,High,1,Closed
4205,2023-05-04,2023-05-09,16,4,Low,3,Closed
4206,2023-05-04,,17,4,Medium,2,Open
4207,2023-05-04,2023-05-06,3,1,High,1,Closed
4208,2023-05-04,2023-05-07,16,4,Low,3,Closed
4209,2023-05-04,2023-05-07,20,4,High,1,Closed
4210,2023-05-04,2023-05-09,4,1,Low,3,Closed
4211,2023-05-04,,17,4,High,1,Open
4212,2023-05-04,2023-05-11,20,4,High,1,Closed
4213,2023-05-04,,1,1,Medium,2,Open
4214,2023-05-04,2023-05-11,7,2,Medium,2,Closed
4215,2023-05-04,2023-05-09,2,1,Low,3,Closed
4216,2023-05-04,2023-05-07,8,2,High,1,Closed
4217,2023-05-04,2023-05-09,4,1,Low,3,Closed
4218,2023-05-04,2023-05-10,16,4,High,1,Closed
4219,2023-05-04,2023-05-07,3,1,Medium,2,Closed
4220,2023-05-04,2023-05-07,20,4,Low,3,Closed
4221,2023-05-04,2023-05-08,3,1,Medium,2,Closed
4222,2023-05-04,2023-05-11,12,3,Medium,2,Closed
4223,2023-05-05,2023-05-06,9,2,Low,3,Closed
4224,2023-05-05,2023-05-12,6,2,High,1,Closed
4225,2023-05-05,2023-05-06,5,1,Medium,2,Closed
4226,2023-05-05,2023-05-07,9,2,High,1,Closed
4227,2023-05-05,2023-05-11,20,4,High,1,Closed
4228,2023-05-05,2023-05-09,15,3,Medium,2,Closed
4229,2023-05-05,,13,3,Low,3,Open
4230,2023-05-05,2023-05-07,10,2,High,1,Closed
4231,2023-05-05,2023-05-11,4,1,Low,3,Closed
4232,2023-05-05,2023-05-12,18,4,Low,3,Closed
4233,2023-05-05,2023-05-07,4,1,Low,3,Closed
4234,2023-05-05,2023-05-14,8,2,Low,3,Closed
4235,2023-05-05,,13,3,Medium,2,Open
4236,2023-05-05,2023-05-06,2,1,Medium,2,Closed
4237,2023-05-05,2023-05-07,19,4,Medium,2,Closed
4238,2023-05-05,2023-05-11,3,1,Low,3,Closed
4239,2023-05-05,2023-05-11,9,2,Low,3,Closed
4240,2023-05-05,,9,2,Low,3,Open
4241,2023-05-05,2023-05-09,7,2,High,1,Closed
4242,2023-05-05,2023-05-07,18,4,Medium,2,Closed
4243,2023-05-05,2023-05-10,13,3,High,1,Closed
4244,2023-05-05,,11,3,High,1,Open
4245,2023-05-05,2023-05-13,12,3,Medium,2,Closed
4246,2023-05-05,2023-05-13,7,2,Medium,2,Closed
4247,2023-05-05,2023-05-06,12,3,Medium,2,Closed
4248,2023-05-05,2023-05-14,1,1,Low,3,Closed
4249,2023-05-05,,12,3,Medium,2,Open
4250,2023-05-05,2023-05-11,4,1,Low,3,Closed
4251,2023-05-05,2023-05-08,2,1,Medium,2,Closed
4252,2023-05-05,2023-05-08,4,1,Low,3,Closed
4253,2023-05-05,2023-05-10,6,2,Low,3,Closed
4254,2023-05-05,2023-05-08,1,1,High,1,Closed
4255,2023-05-05,2023-05-07,20,4,High,1,Closed
4256,2023-05-05,2023-05-12,2,1,Low,3,Closed
4257,2023-05-05,2023-05-13,1,1,Medium,2,Closed
4258,2023-05-05,2023-05-14,6,2,Low,3,Closed
4259,2023-05-05,2023-05-08,4,1,Low,3,Closed
4260,2023-05-06,2023-05-08,20,4,High,1,Closed
4261,2023-05-06,2023-05-14,19,4,High,1,Closed
4262,2023-05-06,2023-05-12,11,3,High,1,Closed
4263,2023-05-06,2023-05-07,14,3,Medium,2,Closed
4264,2023-05-06,2023-05-11,18,4,Medium,2,Closed
4265,2023-05-06,,9,2,Low,3,Open
4266,2023-05-06,2023-05-08,3,1,Low,3,Closed
4267,2023-05-06,2023-05-11,17,4,High,1,Closed
4268,2023-05-06,2023-05-14,8,2,High,1,Closed
4269,2023-05-06,,7,2,Low,3,Open
4270,2023-05-06,,10,2,High,1,Open
4271,2023-05-06,2023-05-11,18,4,High,1,Closed
4272,2023-05-06,2023-05-15,10,2,Medium,2,Closed
4273,2023-05-06,2023-05-12,15,3,Low,3,Closed
4274,2023-05-06,2023-05-14,12,3,High,1,Closed
4275,2023-05-06,2023-05-11,4,1,Low,3,Closed
4276,2023-05-06,,18,4,Medium,2,Open
4277,2023-05-06,2023-05-13,7,2,Low,3,Closed
4278,2023-05-06,2023-05-09,5,1,Low,3,Closed
4279,2023-05-06,2023-05-15,3,1,High,1,Closed
4280,2023-05-06,2023-05-10,5,1,Low,3,Closed
4281,2023-05-06,2023-05-09,8,2,Low,3,Closed
4282,2023-05-06,,3,1,High,1,Open
4283,2023-05-06,,18,4,Medium,2,Open
4284,2023-05-06,2023-05-08,19,4,Medium,2,Closed
4285,2023-05-06,2023-05-12,7,2,Medium,2,Closed
4286,2023-05-06,2023-05-15,7,2,High,1,Closed
4287,2023-05-06,2023-05-08,17,4,Low,3,Closed
4288,2023-05-06,2023-05-11,17,4,Low,3,Closed
4289,2023-05-06,2023-05-11,12,3,Medium,2,Closed
4290,2023-05-06,2023-05-11,12,3,Medium,2,Closed
4291,2023-05-06,2023-05-08,6,2,Low,3,Closed
4292,2023-05-06,2023-05-10,18,4,High,1,Closed
4293,2023-05-06,2023-05-14,14,3,Low,3,Closed
4294,2023-05-06,2023-05-15,11,3,High,1,Closed
4295,2023-05-06,,16,4,Medium,2,Open
4296,2023-05-06,2023-05-11,17,4,Medium,2,Closed
4297,2023-05-06,2023-05-08,7,2,High,1,Closed
4298,2023-05-06,2023-05-15,18,4,Low,3,Closed
4299,2023-05-07,2023-05-09,2,1,Low,3,Closed
4300,2023-05-07,2023-05-15,9,2,Medium,2,Closed
4301,2023-05-07,2023-05-16,17,4,High,1,Closed
4302,2023-05-07,,6,2,Medium,2,Open
4303,2023-05-07,2023-05-15,10,2,Low,3,Closed
4304,2023-05-07,2023-05-15,18,4,Low,3,Closed
4305,2023-05-07,2023-05-16,7,2,High,1,Closed
4306,2023-05-07,2023-05-12,19,4,High,1,Closed
4307,2023-05-07,2023-05-11,5,1,Low,3,Closed
4308,2023-05-07,2023-05-15,11,3,Medium,2,Closed
4309,2023-05-07,2023-05-16,11,3,Low,3,Closed
4310,2023-05-07,2023-05-13,14,3,Medium,2,Closed
4311,2023-05-07,,11,3,Medium,2,Open
4312,2023-05-07,2023-05-16,7,2,Low,3,Closed
4313,2023-05-07,,5,1,Medium,2,Open
4314,2023-05-07,2023-05-11,19,4,High,1,Closed
4315,2023-05-07,2023-05-08,9,2,Low,3,Closed
4316,2023-05-07,2023-05-16,7,2,High,1,Closed
4317,2023-05-07,,20,4,Medium,2,Open
4318,2023-05-07,2023-05-10,8,2,Low,3,Closed
4319,2023-05-07,2023-05-10,15,3,Medium,2,Closed
4320,2023-05-07,,9,2,Low,3,Open
4321,2023-05-07,2023-05-16,9,2,High,1,Closed
4322,2023-05-07,,8,2,Medium,2,Open
4323,2023-05-07,2023-05-08,20,4,Medium,2,Closed
4324,2023-05-07,2023-05-08,2,1,High,1,Closed
4325,2023-05-07,2023-05-11,8,2,Medium,2,Closed
4326,2023-05-07,2023-05-16,20,4,Medium,2,Closed
4327,2023-05-07,2023-05-10,3,1,High,1,Closed
4328,2023-05-07,,8,2,Medium,2,Open
4329,2023-05-07,2023-05-12,9,2,Medium,2,Closed
4330,2023-05-07,2023-05-16,10,2,Medium,2,Closed
4331,2023-05-07,,6,2,Medium,2,Open
4332,2023-05-07,,10,2,Medium,2,Open
4333,2023-05-08,2023-05-09,6,2,Medium,2,Closed
4334,2023-05-08,2023-05-16,14,3,Low,3,Closed
4335,2023-05-08,2023-05-17,6,2,High,1,Closed
4336,2023-05-08,2023-05-16,6,2,High,1,Closed
4337,2023-05-08,2023-05-16,19,4,High,1,Closed
4338,2023-05-08,2023-05-11,1,1,High,1,Closed
4339,2023-05-08,,10,2,Low,3,Open
4340,2023-05-08,2023-05-15,17,4,High,1,Closed
4341,2023-05-08,2023-05-14,8,2,Low,3,Closed
4342,2023-05-08,2023-05-13,3,1,Medium,2,Closed
4343,2023-05-08,,15,3,High,1,Open
4344,2023-05-08,2023-05-10,13,3,High,1,Closed
4345,2023-05-08,,12,3,High,1,Open
4346,2023-05-08,2023-05-17,18,4,Medium,2,Closed
4347,2023-05-08,2023-05-14,12,3,Medium,2,Closed
4348,2023-05-08,2023-05-14,14,3,Medium,2,Closed
4349,2023-05-08,2023-05-15,16,4,Medium,2,Closed
4350,2023-05-08,2023-05-17,17,4,Low,3,Closed
4351,2023-05-08,2023-05-14,7,2,High,1,Closed
4352,2023-05-08,2023-05-13,4,1,Medium,2,Closed
4353,2023-05-08,2023-05-12,20,4,Low,3,Closed
4354,2023-05-08,2023-05-09,16,4,Low,3,Closed
4355,2023-05-08,2023-05-16,3,1,High,1,Closed
4356,2023-05-08,2023-05-11,11,3,High,1,Closed
4357,2023-05-08,2023-05-17,11,3,High,1,Closed
4358,2023-05-08,2023-05-11,5,1,High,1,Closed
4359,2023-05-08,2023-05-09,17,4,High,1,Closed
4360,2023-05-08,,13,3,Medium,2,Open
4361,2023-05-08,2023-05-09,17,4,Medium,2,Closed
4362,2023-05-08,,5,1,Low,3,Open
4363,2023-05-08,2023-05-16,15,3,Medium,2,Closed
4364,2023-05-08,2023-05-16,18,4,High,1,Closed
4365,2023-05-08,,18,4,High,1,Open
4366,2023-05-08,2023-05-15,15,3,Medium,2,Closed
4367,2023-05-08,2023-05-16,13,3,Low,3,Closed
4368,2023-05-08,2023-05-13,10,2,High,1,Closed
4369,2023-05-08,2023-05-16,6,2,Medium,2,Closed
4370,2023-05-08,,13,3,High,1,Open
4371,2023-05-08,2023-05-10,6,2,Medium,2,Closed
4372,2023-05-09,,13,3,High,1,Open
4373,2023-05-09,,1,1,High,1,Open
4374,2023-05-09,2023-05-13,17,4,Medium,2,Closed
4375,2023-05-09,2023-05-10,15,3,Low,3,Closed
4376,2023-05-09,2023-05-13,5,1,Low,3,Closed
4377,2023-05-09,2023-05-14,1,1,Low,3,Closed
4378,2023-05-09,2023-05-10,18,4,High,1,Closed
4379,2023-05-09,2023-05-11,12,3,Low,3,Closed
4380,2023-05-09,2023-05-18,12,3,High,1,Closed
4381,2023-05-09,2023-05-11,3,1,High,1,Closed
4382,2023-05-09,2023-05-12,5,1,Medium,2,Closed
4383,2023-05-09,2023-05-17,2,1,High,1,Closed
4384,2023-05-09,2023-05-11,2,1,Medium,2,Closed
4385,2023-05-09,2023-05-17,10,2,Low,3,Closed
4386,2023-05-09,2023-05-16,4,1,Medium,2,Closed
4387,2023-05-09,,19,4,High,1,Open
4388,2023-05-09,2023-05-12,10,2,Low,3,Closed
4389,2023-05-09,2023-05-12,12,3,Medium,2,Closed
4390,2023-05-09,2023-05-17,20,4,High,1,Closed
4391,2023-05-09,2023-05-13,3,1,Low,3,Closed
4392,2023-05-09,,13,3,Low,3,Open
4393,2023-05-09,2023-05-13,18,4,High,1,Closed
4394,2023-05-09,2023-05-18,5,1,Low,3,Closed
4395,2023-05-09,2023-05-10,8,2,High,1,Closed
4396,2023-05-09,2023-05-18,15,3,Medium,2,Closed
4397,2023-05-09,2023-05-14,7,2,Low,3,Closed
4398,2023-05-09,,7,2,High,1,Open
4399,2023-05-09,2023-05-10,18,4,High,1,Closed
4400,2023-05-09,2023-05-14,14,3,Low,3,Closed
4401,2023-05-09,2023-05-13,17,4,Low,3,Closed
4402,2023-05-09,2023-05-10,7,2,Medium,2,Closed
4403,2023-05-09,2023-05-11,3,1,High,1,Closed
4404,2023-05-09,2023-05-10,13,3,High,1,Closed
4405,2023-05-09,2023-05-13,12,3,Medium,2,Closed
4406,2023-05-09,2023-05-15,7,2,Low,3,Closed
4407,2023-05-10,2023-05-12,20,4,High,1,Closed
4408,2023-05-10,2023-05-18,5,1,Low,3,Closed
4409,2023-05-10,,16,4,High,1,Open
4410,2023-05-10,2023-05-15,13,3,Medium,2,Closed
4411,2023-05-10,2023-05-14,18,4,Low,3,Closed
4412,2023-05-10,2023-05-16,12,3,Low,3,Closed
4413,2023-05-10,,8,2,Low,3,Open
4414,2023-05-10,2023-05-19,18,4,Low,3,Closed
4415,2023-05-10,2023-05-11,7,2,Medium,2,Closed
4416,2023-05-10,2023-05-14,18,4,Low,3,Closed
4417,2023-05-10,2023-05-13,11,3,Low,3,Closed
4418,2023-05-10,2023-05-19,17,4,Medium,2,Closed
4419,2023-05-10,,2,1,Medium,2,Open
4420,2023-05-10,2023-05-19,11,3,Low,3,Closed
4421,2023-05-10,2023-05-17,12,3,High,1,Closed
4422,2023-05-10,2023-05-15,11,3,Medium,2,Closed
4423,2023-05-10,2023-05-17,15,3,Low,3,Closed
4424,2023-05-10,2023-05-18,7,2,High,1,Closed
4425,2023-05-10,,6,2,High,1,Open
4426,2023-05-10,2023-05-16,13,3,High,1,Closed
4427,2023-05-10,2023-05-18,3,1,High,1,Closed
4428,2023-05-10,2023-05-13,19,4,Low,3,Closed
4429,2023-05-10,2023-05-13,14,3,Low,3,Closed
4430,2023-05-10,2023-05-16,12,3,Medium,2,Closed
4431,2023-05-10,2023-05-12,2,1,Medium,2,Closed
4432,2023-05-10,,14,3,High,1,Open
4433,2023-05-10,2023-05-19,3,1,High,1,Closed
4434,2023-05-10,2023-05-16,10,2,Low,3,Closed
4435,2023-05-10,2023-05-13,11,3,High,1,Closed
4436,2023-05-10,2023-05-19,17,4,Low,3,Closed
4437,2023-05-10,2023-05-16,7,2,Medium,2,Closed
4438,2023-05-10,2023-05-16,11,3,Medium,2,Closed
4439,2023-05-10,2023-05-13,17,4,Medium,2,Closed
4440,2023-05-10,,2,1,Medium,2,Open
4441,2023-05-10,2023-05-11,1,1,High,1,Closed
4442,2023-05-10,,11,3,Medium,2,Open
4443,2023-05-10,,7,2,Medium,2,Open
4444,2023-05-10,2023-05-14,20,4,High,1,Closed
4445,2023-05-10,2023-05-13,2,1,Low,3,Closed
4446,2023-05-10,2023-05-17,11,3,High,1,Closed
4447,2023-05-10,2023-05-13,9,2,Medium,2,Closed
4448,2023-05-10,2023-05-19,2,1,Low,3,Closed
4449,2023-05-10,2023-05-12,9,2,Low,3,Closed
4450,2023-05-10,,9,2,Low,3,Open
4451,2023-05-10,,4,1,Medium,2,Open
4452,2023-05-10,2023-05-13,8,2,High,1,Closed
4453,2023-05-11,2023-05-19,5,1,Medium,2,Closed
4454,2023-05-11,2023-05-17,8,2,Low,3,Closed
4455,2023-05-11,2023-05-13,10,2,Medium,2,Closed
4456,2023-05-11,2023-05-16,19,4,Low,3,Closed
4457,2023-05-11,2023-05-18,16,4,Medium,2,Closed
4458,2023-05-11,2023-05-17,14,3,Low,3,Closed
4459,2023-05-11,2023-05-16,2,1,High,1,Closed
4460,2023-05-11,2023-05-16,16,4,Low,3,Closed
4461,2023-05-11,2023-05-13,12,3,Low,3,Closed
4462,2023-05-11,2023-05-12,14,3,Low,3,Closed
4463,2023-05-11,2023-05-17,13,3,Low,3,Closed
4464,2023-05-11,2023-05-19,3,1,High,1,Closed
4465,2023-05-11,,1,1,Low,3,Open
4466,2023-05-11,,7,2,High,1,Open
4467,2023-05-11,2023-05-12,4,1,High,1,Closed
4468,2023-05-11,2023-05-16,10,2,High,1,Closed
4469,2023-05-11,2023-05-20,16,4,Low,3,Closed
4470,2023-05-11,2023-05-13,13,3,Medium,2,Closed
4471,2023-05-11,,11,3,Medium,2,Open
4472,2023-05-11,2023-05-15,12,3,Medium,2,Closed
4473,2023-05-11,2023-05-12,10,2,Low,3,Closed
4474,2023-05-11,2023-05-16,6,2,Low,3,Closed
4475,2023-05-11,2023-05-20,10,2,Low,3,Closed
4476,2023-05-11,2023-05-19,12,3,Medium,2,Closed
4477,2023-05-11,2023-05-13,10,2,High,1,Closed
4478,2023-05-11,2023-05-17,18,4,Medium,2,Closed
4479,2023-05-11,2023-05-17,7,2,High,1,Closed
4480,2023-05-11,2023-05-12,17,4,Low,3,Closed
4481,2023-05-11,,17,4,Medium,2,Open
4482,2023-05-11,2023-05-19,18,4,Medium,2,Closed
4483,2023-05-11,2023-05-15,11,3,Medium,2,Closed
4484,2023-05-11,,12,3,Medium,2,Open
4485,2023-05-11,2023-05-14,9,2,Low,3,Closed
4486,2023-05-11,2023-05-17,7,2,Medium,2,Closed
4487,2023-05-11,2023-05-15,20,4,Low,3,Closed
4488,2023-05-11,2023-05-13,17,4,Low,3,Closed
4489,2023-05-11,2023-05-14,15,3,High,1,Closed
4490,2023-05-11,2023-05-17,14,3,Low,3,Closed
4491,2023-05-11,2023-05-15,15,3,Low,3,Closed
4492,2023-05-11,,14,3,High,1,Open
4493,2023-05-11,2023-05-16,1,1,Medium,2,Closed
4494,2023-05-11,2023-05-17,15,3,Medium,2,Closed
4495,2023-05-11,2023-05-14,16,4,High,1,Closed
4496,2023-05-12,2023-05-21,12,3,High,1,Closed
4497,2023-05-12,2023-05-17,9,2,Low,3,Closed
4498,2023-05-12,2023-05-21,8,2,High,1,Closed
4499,2023-05-12,2023-05-15,19,4,High,1,Closed
4500,2023-05-12,2023-05-17,16,4,Low,3,Closed
4501,2023-05-12,2023-05-20,8,2,Medium,2,Closed
4502,2023-05-12,2023-05-21,10,2,Medium,2,Closed
4503,2023-05-12,2023-05-16,13,3,High,1,Closed
4504,2023-05-12,2023-05-20,16,4,Medium,2,Closed
4505,2023-05-12,2023-05-16,7,2,Medium,2,Closed
4506,2023-05-12,2023-05-14,13,3,Low,3,Closed
4507,2023-05-12,2023-05-20,4,1,Low,3,Closed
4508,2023-05-12,2023-05-16,2,1,High,1,Closed
4509,2023-05-12,2023-05-20,10,2,Medium,2,Closed
4510,2023-05-12,2023-05-21,10,2,Medium,2,Closed
4511,2023-05-12,2023-05-15,16,4,High,1,Closed
4512,2023-05-12,2023-05-18,16,4,Low,3,Closed
4513,2023-05-12,2023-05-16,5,1,Low,3,Closed
4514,2023-05-12,2023-05-18,18,4,Medium,2,Closed
4515,2023-05-12,2023-05-15,7,2,Low,3,Closed
4516,2023-05-12,2023-05-14,16,4,High,1,Closed
4517,2023-05-12,2023-05-16,10,2,High,1,Closed
4518,2023-05-13,2023-05-14,11,3,Medium,2,Closed
4519,2023-05-13,,15,3,Medium,2,Open
4520,2023-05-13,2023-05-21,6,2,Medium,2,Closed
4521,2023-05-13,2023-05-19,14,3,Medium,2,Closed
4522,2023-05-13,2023-05-22,9,2,Medium,2,Closed
4523,2023-05-13,2023-05-14,11,3,Low,3,Closed
4524,2023-05-13,2023-05-17,17,4,Low,3,Closed
4525,2023-05-13,2023-05-18,8,2,Low,3,Closed
4526,2023-05-13,2023-05-15,9,2,Low,3,Closed
4527,2023-05-13,2023-05-22,18,4,High,1,Closed
4528,2023-05-13,2023-05-15,6,2,High,1,Closed
4529,2023-05-13,2023-05-15,4,1,High,1,Closed
4530,2023-05-13,,9,2,Low,3,Open
4531,2023-05-13,2023-05-18,6,2,High,1,Closed
4532,2023-05-13,2023-05-18,4,1,Low,3,Closed
4533,2023-05-13,,20,4,High,1,Open
4534,2023-05-13,2023-05-18,16,4,Medium,2,Closed
4535,2023-05-13,2023-05-18,4,1,Medium,2,Closed
4536,2023-05-13,,5,1,Low,3,Open
4537,2023-05-13,2023-05-16,15,3,Low,3,Closed
4538,2023-05-13,2023-05-17,16,4,Medium,2,Closed
4539,2023-05-13,,3,1,Medium,2,Open
4540,2023-05-13,2023-05-15,5,1,Low,3,Closed
4541,2023-05-13,2023-05-22,9,2,High,1,Closed
4542,2023-05-13,,2,1,Low,3,Open
4543,2023-05-13,2023-05-19,19,4,High,1,Closed
4544,2023-05-13,2023-05-20,17,4,Medium,2,Closed
4545,2023-05-13,2023-05-21,1,1,High,1,Closed
4546,2023-05-13,,5,1,Medium,2,Open
4547,2023-05-14,,9,2,Low,3,Open
4548,2023-05-14,,9,2,Medium,2,Open
4549,2023-05-14,2023-05-23,8,2,High,1,Closed
4550,2023-05-14,2023-05-18,3,1,Low,3,Closed
4551,2023-05-14,2023-05-21,20,4,Medium,2,Closed
4552,2023-05-14,2023-05-18,17,4,High,1,Closed
4553,2023-05-14,2023-05-23,18,4,Low,3,Closed
4554,2023-05-14,2023-05-15,11,3,Medium,2,Closed
4555,2023-05-14,2023-05-20,20,4,High,1,Closed
4556,2023-05-14,2023-05-20,1,1,High,1,Closed
4557,2023-05-14,2023-05-19,13,3,Medium,2,Closed
4558,2023-05-14,,13,3,Low,3,Open
4559,2023-05-14,2023-05-20,1,1,Medium,2,Closed
4560,2023-05-14,2023-05-18,10,2,Medium,2,Closed
4561,2023-05-14,2023-05-20,19,4,Medium,2,Closed
4562,2023-05-14,2023-05-22,5,1,Medium,2,Closed
4563,2023-05-14,,8,2,Low,3,Open
4564,2023-05-14,2023-05-21,5,1,Medium,2,Closed
4565,2023-05-14,,6,2,Low,3,Open
4566,2023-05-14,2023-05-22,1,1,High,1,Closed
4567,2023-05-14,,17,4,Low,3,Open
4568,2023-05-14,,1,1,Medium,2,Open
4569,2023-05-14,2023-05-18,15,3,High,1,Closed
4570,2023-05-14,2023-05-22,1,1,High,1,Closed
4571,2023-05-14,2023-05-23,7,2,High,1,Closed
4572,2023-05-14,2023-05-20,18,4,Low,3,Closed
4573,2023-05-14,2023-05-18,7,2,Low,3,Closed
4574,2023-05-14,2023-05-17,6,2,Medium,2,Closed
4575,2023-05-14,2023-05-16,18,4,High,1,Closed
4576,2023-05-14,,16,4,Medium,2,Open
4577,2023-05-14,2023-05-18,14,3,High,1,Closed
4578,2023-05-14,2023-05-16,19,4,Low,3,Closed
4579,2023-05-14,2023-05-21,7,2,Low,3,Closed
4580,2023-05-14,2023-05-21,8,2,High,1,Closed
4581,2023-05-14,2023-05-18,1,1,Low,3,Closed
4582,2023-05-15,2023-05-16,7,2,Medium,2,Closed
4583,2023-05-15,2023-05-21,14,3,Low,3,Closed
4584,2023-05-15,2023-05-17,19,4,High,1,Closed
4585,2023-05-15,2023-05-17,14,3,Low,3,Closed
4586,2023-05-15,2023-05-18,18,4,Medium,2,Closed
4587,2023-05-15,2023-05-20,4,1,Medium,2,Closed
4588,2023-05-15,2023-05-24,15,3,Low,3,Closed
4589,2023-05-15,2023-05-16,7,2,High,1,Closed
4590,2023-05-15,2023-05-21,4,1,Low,3,Closed
4591,2023-05-15,,1,1,Low,3,Open
4592,2023-05-15,2023-05-19,16,4,High,1,Closed
4593,2023-05-15,2023-05-20,14,3,Low,3,Closed
4594,2023-05-15,2023-05-21,16,4,High,1,Closed
4595,2023-05-15,2023-05-20,17,4,High,1,Closed
4596,2023-05-15,2023-05-23,4,1,High,1,Closed
4597,2023-05-15,2023-05-22,17,4,Low,3,Closed
